other_constraints_maize_production,other_constraints,severity_maize_production,PARENT_KEY,KEY
Plant_diseases_,,Medium,uuid:07493926-1be7-42b2-8311-ade7a64c4c59/sclamp/Season_Information[1],uuid:07493926-1be7-42b2-8311-ade7a64c4c59/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Soil_fertility_exhaustion,,Medium,uuid:07493926-1be7-42b2-8311-ade7a64c4c59/sclamp/Season_Information[1],uuid:07493926-1be7-42b2-8311-ade7a64c4c59/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Shortage_of_rain,,Medium,uuid:07493926-1be7-42b2-8311-ade7a64c4c59/sclamp/Season_Information[1],uuid:07493926-1be7-42b2-8311-ade7a64c4c59/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:1d3e5fe7-18f2-4bb1-a49f-5f595c70461a/sclamp/Season_Information[1],uuid:1d3e5fe7-18f2-4bb1-a49f-5f595c70461a/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Soil_fertility_exhaustion,,Medium,uuid:1d3e5fe7-18f2-4bb1-a49f-5f595c70461a/sclamp/Season_Information[1],uuid:1d3e5fe7-18f2-4bb1-a49f-5f595c70461a/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Plant_diseases_,,Medium,uuid:1d3e5fe7-18f2-4bb1-a49f-5f595c70461a/sclamp/Season_Information[1],uuid:1d3e5fe7-18f2-4bb1-a49f-5f595c70461a/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Soil_fertility_exhaustion,,Medium,uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[1],uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Shortage_of_rain,,Medium,uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[1],uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Plant_diseases_,,High,uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[1],uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[2],uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[2]/constraints_for_maize_production[1]
Plant_diseases_,,Medium,uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[2],uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[2]/constraints_for_maize_production[2]
None,,,uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[2],uuid:b903506a-6b27-4ed7-a5c4-8f34046bef61/sclamp/Season_Information[2]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:13e05321-3ad1-477a-898a-f2ae74f4d31b/sclamp/Season_Information[1],uuid:13e05321-3ad1-477a-898a-f2ae74f4d31b/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Plant_diseases_,,Medium,uuid:13e05321-3ad1-477a-898a-f2ae74f4d31b/sclamp/Season_Information[1],uuid:13e05321-3ad1-477a-898a-f2ae74f4d31b/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Soil_fertility_exhaustion,,Medium,uuid:13e05321-3ad1-477a-898a-f2ae74f4d31b/sclamp/Season_Information[1],uuid:13e05321-3ad1-477a-898a-f2ae74f4d31b/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:b5610044-6636-4773-b86b-09f8e1912e57/sclamp/Season_Information[1],uuid:b5610044-6636-4773-b86b-09f8e1912e57/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:b5610044-6636-4773-b86b-09f8e1912e57/sclamp/Season_Information[1],uuid:b5610044-6636-4773-b86b-09f8e1912e57/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:b5610044-6636-4773-b86b-09f8e1912e57/sclamp/Season_Information[1],uuid:b5610044-6636-4773-b86b-09f8e1912e57/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:455c8386-fb71-4c73-bf12-b45f99661f78/sclamp/Season_Information[1],uuid:455c8386-fb71-4c73-bf12-b45f99661f78/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:455c8386-fb71-4c73-bf12-b45f99661f78/sclamp/Season_Information[1],uuid:455c8386-fb71-4c73-bf12-b45f99661f78/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:455c8386-fb71-4c73-bf12-b45f99661f78/sclamp/Season_Information[1],uuid:455c8386-fb71-4c73-bf12-b45f99661f78/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:67ef9b63-3e0e-440e-8ce8-2475ca31a7d6/sclamp/Season_Information[1],uuid:67ef9b63-3e0e-440e-8ce8-2475ca31a7d6/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:67ef9b63-3e0e-440e-8ce8-2475ca31a7d6/sclamp/Season_Information[1],uuid:67ef9b63-3e0e-440e-8ce8-2475ca31a7d6/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:67ef9b63-3e0e-440e-8ce8-2475ca31a7d6/sclamp/Season_Information[1],uuid:67ef9b63-3e0e-440e-8ce8-2475ca31a7d6/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Low,uuid:4774c80c-c241-41fd-8bd7-6b8305260892/sclamp/Season_Information[1],uuid:4774c80c-c241-41fd-8bd7-6b8305260892/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:4774c80c-c241-41fd-8bd7-6b8305260892/sclamp/Season_Information[1],uuid:4774c80c-c241-41fd-8bd7-6b8305260892/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:4774c80c-c241-41fd-8bd7-6b8305260892/sclamp/Season_Information[1],uuid:4774c80c-c241-41fd-8bd7-6b8305260892/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:b9025b2b-caa2-45a1-8ea7-21586ae13822/sclamp/Season_Information[1],uuid:b9025b2b-caa2-45a1-8ea7-21586ae13822/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:b9025b2b-caa2-45a1-8ea7-21586ae13822/sclamp/Season_Information[1],uuid:b9025b2b-caa2-45a1-8ea7-21586ae13822/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:b9025b2b-caa2-45a1-8ea7-21586ae13822/sclamp/Season_Information[1],uuid:b9025b2b-caa2-45a1-8ea7-21586ae13822/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:d605fb7f-d17e-4f19-aeea-6510cfa7a2b4/sclamp/Season_Information[1],uuid:d605fb7f-d17e-4f19-aeea-6510cfa7a2b4/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:d605fb7f-d17e-4f19-aeea-6510cfa7a2b4/sclamp/Season_Information[1],uuid:d605fb7f-d17e-4f19-aeea-6510cfa7a2b4/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:d605fb7f-d17e-4f19-aeea-6510cfa7a2b4/sclamp/Season_Information[1],uuid:d605fb7f-d17e-4f19-aeea-6510cfa7a2b4/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Soil_fertility_exhaustion,,Medium,uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[1],uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[1],uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[1],uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[2],uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[2]/constraints_for_maize_production[1]
None,,,uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[2],uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[2]/constraints_for_maize_production[2]
None,,,uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[2],uuid:55c1fb07-2bde-48ab-b3a7-8869c3324478/sclamp/Season_Information[2]/constraints_for_maize_production[3]
Plant_diseases_,,Medium,uuid:2a3def89-a320-4d41-8b40-74bd63cab3e1/sclamp/Season_Information[1],uuid:2a3def89-a320-4d41-8b40-74bd63cab3e1/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Other_pests,,Medium,uuid:2a3def89-a320-4d41-8b40-74bd63cab3e1/sclamp/Season_Information[1],uuid:2a3def89-a320-4d41-8b40-74bd63cab3e1/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:2a3def89-a320-4d41-8b40-74bd63cab3e1/sclamp/Season_Information[1],uuid:2a3def89-a320-4d41-8b40-74bd63cab3e1/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:6d1aab0f-4ca4-4729-b0a6-329eb52ffa01/sclamp/Season_Information[1],uuid:6d1aab0f-4ca4-4729-b0a6-329eb52ffa01/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:6d1aab0f-4ca4-4729-b0a6-329eb52ffa01/sclamp/Season_Information[1],uuid:6d1aab0f-4ca4-4729-b0a6-329eb52ffa01/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:6d1aab0f-4ca4-4729-b0a6-329eb52ffa01/sclamp/Season_Information[1],uuid:6d1aab0f-4ca4-4729-b0a6-329eb52ffa01/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Drought,,Medium,uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[1],uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Soil_fertility_exhaustion,,Medium,uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[1],uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Plant_diseases_,,Medium,uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[1],uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Drought,,Medium,uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[2],uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[2]/constraints_for_maize_production[1]
Plant_diseases_,,Medium,uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[2],uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[2]/constraints_for_maize_production[2]
Shortage_of_rain,,Medium,uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[2],uuid:b45c8070-bf4e-477f-b7d3-fb3857e96693/sclamp/Season_Information[2]/constraints_for_maize_production[3]
,,Medium,uuid:7cdde280-a2c4-4192-96f0-128b1bd46165/sclamp/Season_Information[1],uuid:7cdde280-a2c4-4192-96f0-128b1bd46165/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,Medium,uuid:7cdde280-a2c4-4192-96f0-128b1bd46165/sclamp/Season_Information[1],uuid:7cdde280-a2c4-4192-96f0-128b1bd46165/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,Medium,uuid:7cdde280-a2c4-4192-96f0-128b1bd46165/sclamp/Season_Information[1],uuid:7cdde280-a2c4-4192-96f0-128b1bd46165/sclamp/Season_Information[1]/constraints_for_maize_production[3]
None,,,uuid:f62af55d-b570-4e1d-8df8-6b350a8dba64/sclamp/Season_Information[1],uuid:f62af55d-b570-4e1d-8df8-6b350a8dba64/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Soil_fertility_exhaustion,,Medium,uuid:f62af55d-b570-4e1d-8df8-6b350a8dba64/sclamp/Season_Information[1],uuid:f62af55d-b570-4e1d-8df8-6b350a8dba64/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Drought,,Medium,uuid:f62af55d-b570-4e1d-8df8-6b350a8dba64/sclamp/Season_Information[1],uuid:f62af55d-b570-4e1d-8df8-6b350a8dba64/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Soil_fertility_exhaustion,,Medium,uuid:228971f6-97ee-406b-9ace-f84a795e49f0/sclamp/Season_Information[1],uuid:228971f6-97ee-406b-9ace-f84a795e49f0/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Shortage_of_rain,,Medium,uuid:228971f6-97ee-406b-9ace-f84a795e49f0/sclamp/Season_Information[1],uuid:228971f6-97ee-406b-9ace-f84a795e49f0/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:228971f6-97ee-406b-9ace-f84a795e49f0/sclamp/Season_Information[1],uuid:228971f6-97ee-406b-9ace-f84a795e49f0/sclamp/Season_Information[1]/constraints_for_maize_production[3]
None,,,uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc/sclamp/Season_Information[1],uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Drought,,Medium,uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc/sclamp/Season_Information[1],uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Soil_fertility_exhaustion,,Medium,uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc/sclamp/Season_Information[1],uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Drought,,High,uuid:083e78e8-d166-4a73-a805-7bbae10a725d/sclamp/Season_Information[1],uuid:083e78e8-d166-4a73-a805-7bbae10a725d/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:083e78e8-d166-4a73-a805-7bbae10a725d/sclamp/Season_Information[1],uuid:083e78e8-d166-4a73-a805-7bbae10a725d/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:083e78e8-d166-4a73-a805-7bbae10a725d/sclamp/Season_Information[1],uuid:083e78e8-d166-4a73-a805-7bbae10a725d/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:7de654f9-7d97-4dd2-9580-fe378ba28caa/sclamp/Season_Information[1],uuid:7de654f9-7d97-4dd2-9580-fe378ba28caa/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:7de654f9-7d97-4dd2-9580-fe378ba28caa/sclamp/Season_Information[1],uuid:7de654f9-7d97-4dd2-9580-fe378ba28caa/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:7de654f9-7d97-4dd2-9580-fe378ba28caa/sclamp/Season_Information[1],uuid:7de654f9-7d97-4dd2-9580-fe378ba28caa/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23/sclamp/Season_Information[1],uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23/sclamp/Season_Information[1],uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23/sclamp/Season_Information[1],uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23/sclamp/Season_Information[1]/constraints_for_maize_production[3]
None,,,uuid:08d6ed29-8496-4177-a17f-df29fde9b399/sclamp/Season_Information[1],uuid:08d6ed29-8496-4177-a17f-df29fde9b399/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Shortage_of_rain,,Medium,uuid:08d6ed29-8496-4177-a17f-df29fde9b399/sclamp/Season_Information[1],uuid:08d6ed29-8496-4177-a17f-df29fde9b399/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:08d6ed29-8496-4177-a17f-df29fde9b399/sclamp/Season_Information[1],uuid:08d6ed29-8496-4177-a17f-df29fde9b399/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:c101093c-7b22-4fa0-bde8-faf20c711a99/sclamp/Season_Information[1],uuid:c101093c-7b22-4fa0-bde8-faf20c711a99/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:c101093c-7b22-4fa0-bde8-faf20c711a99/sclamp/Season_Information[1],uuid:c101093c-7b22-4fa0-bde8-faf20c711a99/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:c101093c-7b22-4fa0-bde8-faf20c711a99/sclamp/Season_Information[1],uuid:c101093c-7b22-4fa0-bde8-faf20c711a99/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2/sclamp/Season_Information[1],uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2/sclamp/Season_Information[1],uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2/sclamp/Season_Information[1],uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2/sclamp/Season_Information[1]/constraints_for_maize_production[3]
None,,,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[1],uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[1],uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[1],uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[1]/constraints_for_maize_production[3]
None,,,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[2],uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[2]/constraints_for_maize_production[1]
None,,,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[2],uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[2]/constraints_for_maize_production[2]
None,,,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[2],uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[2]/constraints_for_maize_production[3]
other,Monkey,Medium,uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a/sclamp/Season_Information[1],uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a/sclamp/Season_Information[1],uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a/sclamp/Season_Information[1],uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Drought,,Medium,uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8/sclamp/Season_Information[1],uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Soil_fertility_exhaustion,,High,uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8/sclamp/Season_Information[1],uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8/sclamp/Season_Information[1],uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Drought,,Medium,uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab/sclamp/Season_Information[1],uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Other_pests,,Low,uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab/sclamp/Season_Information[1],uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab/sclamp/Season_Information[1],uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[1],uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[1],uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[1],uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[2],uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[2]/constraints_for_maize_production[1]
,,None,uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[2],uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[2]/constraints_for_maize_production[2]
,,None,uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[2],uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[2]/constraints_for_maize_production[3]
None,,,uuid:9366504c-075d-410f-b08b-c5955287367b/sclamp/Season_Information[1],uuid:9366504c-075d-410f-b08b-c5955287367b/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:9366504c-075d-410f-b08b-c5955287367b/sclamp/Season_Information[1],uuid:9366504c-075d-410f-b08b-c5955287367b/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:9366504c-075d-410f-b08b-c5955287367b/sclamp/Season_Information[1],uuid:9366504c-075d-410f-b08b-c5955287367b/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,Medium,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[1],uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[1],uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[1],uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[2],uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[2]/constraints_for_maize_production[1]
,,None,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[2],uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[2]/constraints_for_maize_production[2]
,,None,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[2],uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[2]/constraints_for_maize_production[3]
,,Low,uuid:33c2acc9-fded-4592-918e-188debdf39af/sclamp/Season_Information[1],uuid:33c2acc9-fded-4592-918e-188debdf39af/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:33c2acc9-fded-4592-918e-188debdf39af/sclamp/Season_Information[1],uuid:33c2acc9-fded-4592-918e-188debdf39af/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:33c2acc9-fded-4592-918e-188debdf39af/sclamp/Season_Information[1],uuid:33c2acc9-fded-4592-918e-188debdf39af/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,Low,uuid:91267268-8ab7-4726-8f92-6bad2b3f3e41/sclamp/Season_Information[1],uuid:91267268-8ab7-4726-8f92-6bad2b3f3e41/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:91267268-8ab7-4726-8f92-6bad2b3f3e41/sclamp/Season_Information[1],uuid:91267268-8ab7-4726-8f92-6bad2b3f3e41/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:91267268-8ab7-4726-8f92-6bad2b3f3e41/sclamp/Season_Information[1],uuid:91267268-8ab7-4726-8f92-6bad2b3f3e41/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,Low,uuid:682aa77a-1ef3-4e34-9f02-b49ffc1e9426/sclamp/Season_Information[1],uuid:682aa77a-1ef3-4e34-9f02-b49ffc1e9426/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:682aa77a-1ef3-4e34-9f02-b49ffc1e9426/sclamp/Season_Information[1],uuid:682aa77a-1ef3-4e34-9f02-b49ffc1e9426/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:682aa77a-1ef3-4e34-9f02-b49ffc1e9426/sclamp/Season_Information[1],uuid:682aa77a-1ef3-4e34-9f02-b49ffc1e9426/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,Low,uuid:acbb5ece-f5f3-4317-bb62-2807f8833c4b/sclamp/Season_Information[1],uuid:acbb5ece-f5f3-4317-bb62-2807f8833c4b/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:acbb5ece-f5f3-4317-bb62-2807f8833c4b/sclamp/Season_Information[1],uuid:acbb5ece-f5f3-4317-bb62-2807f8833c4b/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:acbb5ece-f5f3-4317-bb62-2807f8833c4b/sclamp/Season_Information[1],uuid:acbb5ece-f5f3-4317-bb62-2807f8833c4b/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:fa54f281-74cb-40e3-9b5f-e9698802d402/sclamp/Season_Information[1],uuid:fa54f281-74cb-40e3-9b5f-e9698802d402/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:fa54f281-74cb-40e3-9b5f-e9698802d402/sclamp/Season_Information[1],uuid:fa54f281-74cb-40e3-9b5f-e9698802d402/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:fa54f281-74cb-40e3-9b5f-e9698802d402/sclamp/Season_Information[1],uuid:fa54f281-74cb-40e3-9b5f-e9698802d402/sclamp/Season_Information[1]/constraints_for_maize_production[3]
